"campaign_id","product_name","short_description","long_description"
ab43c1ba-6ab0-40d1-a56e-978c379d53d1,Kerastase Genesis,Kerastase Genesis is an expertly formulated hair care range designed to combat hair loss due to breakage caused by brushing.,"Its dual-action system strengthens hair and reduces breakage, promoting luscious, healthy looking hair."
"84f7cdfd-1ab0-4c70-ab32-c3a6f6a94f66",Axonaut,"Axonaut, le compte pro sans frais inclus dans l'abonnement, vous permet d'économiser jusqu'à 700€ par an. Montrez la carte dans la vidéo.","Axonaut lance une révolution dans le monde de la gestion d'entreprise en proposant un compte pro sans frais inclus gratuitement dans son abonnement. Cette offre permet d'éliminer tous les frais de tenue de compte ou de virement, permettant aux entreprises d'économiser jusqu'à 700 € par an. Le choix judicieux pour votre entreprise est le compte pro Axonaut, la seule carte sans frais. Pour cette campagne, il est nécessaire de montrer la carte bancaire Axonaut dans la vidéo."
"21a7df07-c153-4b65-8977-21362deb99c3",Alma Studio,"Promouvez Alma Studio, l'app d'histoires audio préférée des parents et de leurs enfants avec +600 histoires audio. Partagez votre expérience et montrez comment elle enrichit ou simplifie la vie de votre famille.","Les messages à faire passer dans votre contenu :

1 La qualité des histoires
Les histoires d’Alma studio n’ont pas d’équivalent, des musiques et des génériques composés par Martin Solveig, aux voix interprétées par Virginie Efira, Ahmed Sylla, José Garcia et tant d’autres.
En tant que parent on prend autant de plaisir à écouter que nos enfants et c’est très rare dans l’univers des histoires pour enfant

2 Le rapport qualité / quantité / prix
Ca coute 5€ par mois si on s’engage sur 1 an. Il y a plus de 600 histoires et des nouveautés chaque semaine. C’est vraiment indispensable pour les enfants qui écoutent beaucoup d’histoires et pour les familles nombreuses car on partage l’abonnement entre tous et il y a plein d’histoires pour chaque âge

3 La praticité d’utilisation
une simple application, à installer sur un vieux téléphone ou tablette. Facile à emporter dans sa voiture, en voyage, etc. Facile à charger, pas besoin d'accessoire. Possible de l'installer chez soi, mais aussi chez les grands-parents, la nounou... et bien sûr quand l'histoire commence, l'écran s'éteint pour laisser place à l'imagination !"
"67ab7589-858b-4493-897c-ca28e037c7a3",Fruitz,"Fruitz offers a fresh approach to online dating, helping you find matches who seek the same kind of relationship. Choose your fruit, cut to the chase and meet matches on the same page!","For this campaign, you have to choose between one of the three concepts mentioned in the brief."
"954ec616-4eac-481d-9695-33b1fe7b4059",Weward,"Utilize WeWard, a fitness app turning your steps into rewarding 'Wards', which can be converted into diverse perks. Suitable for everyone aiming to maintain a fit lifestyle.",[SPECIFY THE TREND WHEN APPLYING]. For this campaign you will have to integrate the app in a tiktok trend. You have to specify the trend (see in the brief) before applying. 
a56f95e7-9e11-4679-8b1c-4dceaad7f769,Alert Triggers,Alert Triggers keeps you safe and informed with live local alerts on numerous incidents from traffic disruptions to local news. Stay up to date with what's happening around you.,"With Alert Triggers, you will never be caught off guard. Whether it's a last-minute traffic jam, a sudden political demonstration, or an impending natural disaster, stay informed with live alerts delivered right to your device. Enjoy the convenience of having real-time notifications, from road disruptions and weather conditions, to local news and emergency services. Stay safe, stay current, and stay informed with Alert Triggers"
dfb98857-0aeb-4082-9b29-644d898dc1b7,Promova,"Discover Promova, your personalized language-learning app. Master 9 languages with fun, bite-sized lessons and quizzes. Learn at your own pace, on your own terms.","Promova, your personal and sophisticated language learning app, will help you attain mastery in 9 different languages. Offering a variety of courses, real-life vocabulary, quizzes, speaking practices, and books, it provides a rich educational journey tailored to your needs. Founded by a team of devoted language enthusiasts, Promova seamlessly fuses advanced technology and effective teaching practices to make language learning enjoyable and productive. With 11 million downloads globally, the app has evolved into a trusted companion for language learners. Download Promova, choose your language, and see the progress in real-time!"
"84fb91ba-5a94-439d-b889-b6c1835f8928",Yubo : Rencontre du monde,"‘Yubo est une appli qui vous aide à vous faire des amis en toute confiance et facilement, sans jugement. Avec Yubo, faites des activités ensemble cet été.’ L’objectif est d’inciter les utilisateurs à télécharger l’appli.","Yubo met en avant son approche de responsabilité sociale, en garantissant un espace sûr et authentique pour ses utilisateurs. Avec des millions de downloads dans le monde entier, Yubo aide les gens à se faire de vrais amis grâce aux discussions et aux conversations en direct. Dans un monde où les réseaux sociaux peuvent souvent sembler intimidants, Yubo se distingue comme un symbole d'authenticité et de sécurité. Nous croyons aux jeunes, la curiosité et l'affirmation de soi sans compromis. Yubo est bien plus qu'une simple application ; c'est une communauté où vous pouvez exprimer vos vraies couleurs sans être jugé—pas de likes, pas de partages, pas de comparaisons—et élargir vos horizons grâce à des conversations enrichissantes avec des personnes du monde entier."
"1fca53aa-2fbb-4918-8c20-7886d39ad5e2",Bingo Bling,"Play 1v1 Bingo tournaments on Bingo Bling & turn your skills into real cash! Secure, fun and rewarding - Join the Bingo Bling action today!","Bingo Bling, an interactive Bingo game app where skill is rewarded with real cash. Play against others in fair, skill-level matched tournaments. Champions can cash out their winnings securely through Apple Pay. It's not just about luck, it's about your ability to strategize and outsmart opponents. With round-the-clock free tournaments and substantial prizes, it's more than a game. And remember, a true champion like Linda Garcia from Illinois has already bagged $23,107!"
"6fb3ac6c-85a6-4fa8-9a5a-d891c1f6d916",Sunrise Capital,"""Verdien' an deinem Alltag"" lautet das Motto von Sunrise. Unsere Fonds enthalten viele Unternehmen, die im Alltag oft eine Rolle spielen: Modehäuser, Hotelketten, Schokoladenhersteller, Windelproduzenten, Fastfoodketten, Banken oder Waschmittelhersteller.","Unser Ziel ist es, das Anlegen von Kapital für jeden zugänglich zu machen, unabhängig vom Alter und Kenntnisstand. Ab 10 Euro monatlich kann in diesen Fonds-Sparplan eingezahlt werden. Die Kosten liegen bei unter einem Prozent pro Jahr – es gibt keine versteckten Gebühren oder böse Überraschungen. Ein Ein- oder Ausstieg ist jederzeit möglich. Wer eine Pause beim Einzahlen einlegen will, kann auch das tun.

Weil Unternehmen all die Dinge verkaufen, die wir zum Leben brauchen, haben diese mit uns eine verlässliche Einnahmequelle: Genau wie Herr Porsche daran verdient, wenn jemand einen Porsche kauft, verdient jemand über Sunrise, sobald irgendwer eines der Produkte kauft, die im Fonds enthalten sind. 

Unsere Idee ist es, dass Jeder zusätzlich zu seiner Arbeitskraft die Möglichkeit haben soll, ein zweites Standbein aufzubauen. Über die Sunrise App zeigen wir den Anlegern ihr Investment und die Wertentwicklung ihres Depots. Über die App kann auch der monatliche Sparbetrag jederzeit verändert oder bei Bedarf auch pausiert werden. Zudem werden laufend Nachrichten zu den Unternehmen im Fonds publiziert, sodass der Anleger jederzeit auf dem neusten Stand ist."
"58c8ab25-18d9-498f-9714-f5fea4b4558b",Block Jam 3D,"Challenge your brain with Block Jam 3D, a captivating block-matching puzzle game. Unblock, match, clear, and keep your tray spacious!","Step into the world of Block Jam 3D, a challenging and exciting block-matching puzzle game designed to keep your brain sharp and engaged. Tap on blocks that aren't trapped to unblock them, and match 3 colors to let them vanish. But beware - your tray mustn't run out of space! Join us on this colorful journey and rise to the challenge!
When you apply, please briefly explain the hook you intend to use (see brief)."
b976b527-d6c4-414f-90ca-5686021fe407,🇺🇸 [Trends] Wizz           ,"[SPECIFY THE TREND WHEN APPLYING] Join us in promoting Wizz, ! Follow one of the trend mentioned in the brief below and specify which trend when applying","[SPECIFY THE TREND WHEN APPLYING] Join us in promoting Wizz, ! Follow one of the trend mentioned in the brief below and specify which trend when applying"
"1e6d781b-7700-4e64-bd08-dd8b89e3a682",BeReal,"You need to be already a user of BeReal, as you'll need to show content that belongs to you on BeReal in the video. ","Welcome to BeReal, an app designed to revisit the authenticity of life's moments. Capture both front and back-end images simultaneously, share them and engage with your friends. Accept unique daily challenges that stimulate adventure, leave comments or create your own personalized emojis (RealMojis). Track your friends with a map feature and let the app securely archive your memories. Grab your phone, open BeReal and start sharing your true self. Let's make memories that last a lifetime!"
"94040e6d-ac18-476a-a232-1e9617a39c7b",align27,Someone sharing testimonial about their previous pessimism about astrology but after using align27 they realized how accurate it is. ,Someone sharing testimonial about their previous pessimism about astrology but after using align27 they realized how accurate it is. 
"1eeb5578-985b-47dd-b204-7ae3c409fac6",Unlockt app,الهدف هو جعل التطبيق فيروسي، نرغب في محتوى أصيل ومثير يلفت الأذن ويظهر التطبيق بشكل جيد.,الهدف من هذه الحملة هو جعل التطبيق فيروسي. نريد من الخالقين إنشاء محتوى أصيل، مثير، ممتع، يلفت الأنظار يظهر التطبيق في ضوء جيد. يمكن للمستخدمين استعراض الطرق المختلفة التي يستخدمونها في التطبيق وكيف يساعد هذا التطبيق في تحسين الكفاءة والإنتاجية في حياتهم اليومية.
e5bcca1f-ead9-4417-9e9f-5e03d51c303c,SwipR,"SwipR, your ultimate solution to decluttering your digital space. Quick, efficient and easy organization of files aided by advanced AI.","SwipR is a revolutionary app committed to making your digital life simpler and more organized. With its advanced AI, SwipR can categorize all your files, emails, photos, apps and more. Join us on this journey of decluttering and organizing, and say goodbye to digital mess."
"0c62b596-78fa-4310-9766-dae562a8a310",FoodNiche-ED App,"Join us in promoting FoodNiche-ED, an engaging and interactive learning app for K-5 students, focusing on science, health, and nutrition education.","This campaign is for FoodNiche-ED, a gamified educational app that reimagines the way K-5 students learn science, health, and nutrition. By transforming traditional lessons into engaging, hands-on experiences, this app offers children a deeper and more interactive understanding. The goal is to show how effectively the app helps kids learn while they're having fun."
"23945f75-3798-4087-8ceb-de66ab001517",Cookie Clickers,"Join the exciting world of Cookie Clickers! Tap infinitely to bake cookies, upgrade for faster baking, and enjoy endless gameplay. Connect and compete with friends!","Join the thrilling adventure of Cookie Clickers, a game designed for endless fun and entertainment. In this game, baking an extraordinary amount of cookies with continuous tapping is your main task. Don't just tap, upgrade your speed at the shop for even faster baking! Look out for the golden cookie rain and don't miss it! Get ready for an indefinite gameplay until your device can't count your cookies anymore! So why wait? Every second counts when it comes to baking cookies!"
"95ef65a2-ff7e-4d55-875b-6e4ee8c6c481",MMA Manage 2: Ultimate Fight,"Build an MMA empire with MMA Manage 2: Ultimate Fight! Recruit fighters, strategize fights, and compete against others for ultimate glory.","MMA Manage 2: Ultimate Fight gives players a chance to build their MMA empire from the ground up. As a manager, players can scout and develop champions of tomorrow, outfit gyms with state-of-the-art equipment, and utilize diverse training programs to enhance fighter's skills. It boasts a variety of game modes, allowing players to test their strategies and compete against other players for glory."
"5aff7fc1-fec4-4809-9c42-fa87e3e4f60e",Friendship Bracelets,"Join Friendship Bracelets and create memories with friends! Create, trade bracelets, and make new friendships. Access more features with our premium subscription.","Friendship Bracelets aims to create a community where creativity and social interaction meet. With our unique bracelet creation tool, individuals can express themselves while building new friendships. Users can take their creativity to new heights, trade bracelets, and interact with individuals on a platform set on celebrating moments, friendships, and creativity. The platform also offers a premium subscription, allowing users access to colored beads, and the ability to create an unlimited number of bracelets without cooldown."
"64857eb7-a6c6-493e-9e58-046142d14460",Credit Card WeWard US,"Earn while you walk and shop! Introducing WeWard Credit Card. Get rewarded for each step and every purchase. Convert points into gifts, cash or donate. Apply now!","WeWard is an application that incentivizes staying active. With the application, and now with the new WeWard Credit Card, users can earn rewards simply by staying fit and making purchases. Users earn 'Wards' by walking and doing their regular shopping which can be converted into gift cards, cash backs or can even be donated to charities. Whether out for a walk, dining, shopping or traveling, every step and every dollar rewards the user."
"78211093-470c-4574-b312-88b09d66a3cb",Wanteeed - Code Promo & Cashback ,"Wanteeed est votre allié shopping pour obtenir les meilleures offres en ligne. Profitez de codes promo, de cashback et comparez les prix pour réaliser des économies sur vos achats !","Avec Wanteeed, économisez sur vos boutiques favorites en profitant de codes promo et de cashback. L'application teste automatiquement les meilleurs codes promo disponibles et vous permet de bénéficier du cashback sur des milliers de boutiques partenaires. Il vous aide également à comparer les prix et à acheter au meilleur prix. Le service collabore avec de nombreuses boutiques dans divers secteurs pour vous offrir les meilleures réductions sur vos marques préférées."
e811a5a8-496d-4823-90d5-900edf1ede3a,Tinker: Casse-têtes Mécaniques,"Aidez Lady Tinkerton à résoudre des puzzles mécaniques captivants dans Tinker: Casse-têtes Mécaniques. Explorez un monde steampunk, travaillez avec des machines complexes, et laissez libre cours à votre créativité pour débloquer des solutions inédites.","Dans Tinker : Casse-têtes Mécaniques, vous entrez dans le monde enchanteur de Lady Tinkerton, une inventrice de génie. Explorez un univers riche où chaque machine cache une énigme et chaque invention vous rapproche de la solution ultime. Faites fonctionner des engrenages, activez des leviers et maîtrisez des machines pour résoudre chaque niveau. Avec des objets interactifs et des combinaisons possibles, explorez différentes approches pour relever les défis. Rejoignez Lady Tinkerton dans sa quête pour restaurer des machines anciennes et découvrir les mystères qui se cachent derrière chaque invention."
e980593d-ef96-418f-8991-f08cca1f0615,Shares,"Shares is an innovative investment app designed to make finance accessible, social, and educational.","Users can follow the investment journeys of Premium Investors, engage in community discussions, invest in over 1,000 stocks, and grow their market knowledge - all through an easy-to-use platform."
da84002f-9f66-4acd-97d6-cad78cc8c8ae,Musicinfo,"Promote Musicinfo General, a service helping musicians distribute their music, grow fanbase & collect royalties worldwide.","Join our campaign to spread the word about Musicinfo General, a unique service that helps musicians distribute and promote their music digitally in China and around the world. Not only does our platform help them establish a fanbase, but it also ensures the security of their music and helps them collect royalties. Remember, it's not just about selling the product, but about showing how it can change a musician's career path."
"18877222-6877-4af1-a120-f292db805fb0",The Oregon Trail: Boom Town,We would like to see a person alternately looking at their mobile phone and the camera so that they glance at the phone while it's playing and at the same time interact with the viewer. Horizontal recording.,"Full brief to be found here: https://app.milanote.com/1RXKau17DNPK5u?p=HRkc8lhvCoE
"
"8276ceeb-280d-460a-9e99-03df37eed2dc",WeWard,Un'applicazione mobile che premia gli utenti che camminano. ,"WeWard è un'applicazione mobile che premia gli utenti che camminano. Più si cammina e più si accumulano gettoni (chiamati Ward) che possono essere riscattati in cambio di ricompense (da un bonifico sul proprio conto bancario a una donazione a un ente di beneficenza o all'acquisto di regali). Il nostro obiettivo è combattere la sedentarietà rendendo la camminata una parte più gratificante della nostra vita, e funziona: in media i nostri utenti aumentano le loro abitudini di camminata del +24% e questo cambiamento comportamentale ha contribuito a ridurre le emissioni di CO2 di 600k tonnellate. Possiamo camminare verso un pianeta migliore. Il nostro modello ridistributivo ci permette di avere un impatto sociale (abbiamo restituito 10 milioni di dollari agli utenti e 600 mila dollari a enti di beneficenza). Siamo presenti in 7 Paesi europei e abbiamo più di 20 milioni di utenti."
b3d558e8-5c2a-49f2-955b-5e9bc16367a6,Yubo: Find friends around you and meet irl,"Showcase the fun of Yubo, you can find people around to make friends with. Show how can you become a duo of bestie ","Showcase the fun of Yubo, you can find people around to make friends with. Show how can you become a duo of bestie "
"3c301551-e8d3-4202-acdd-74002d41540c",Citrus,"O Citrus AI - Photo Enhancer aprimora fotos de baixa qualidade em imagens HD. Edição de foto simplificada, em apenas um toque.","Citrus AI - Photo Enhancer é um aplicativo simples, porém poderoso, que usa inteligência artificial para melhorar a qualidade das suas fotos. Com apenas um toque, o Citrus AI - Photo Enhancer pode transformar fotos granuladas e embaçadas em imagens nítidas e de alta resolução. É fácil de usar e funciona automaticamente, para que você possa se concentrar em capturar aqueles momentos especiais, sabendo que o Citrus AI - Photo Enhancer está lá para garantir que suas fotos saiam perfeitas."
e39af6ca-6926-452c-bb50-9882c2cb02ab,🇩🇪 WeWard,[SPECIFY THE TREND WHEN APPLYING].Follow one of the trend mentioned in the brief below and specify which trend when applying,[SPECIFY THE TREND WHEN APPLYING].  Follow one of the trend mentioned in the brief below and specify which trend when applying
"2a17b99d-33f8-4690-8f70-8624c5f0af10",Promova,Create scripted ugc for our ads,"Join the Promova campaign and share your language learning experience using our personalized, engaging, and effective application. Through this campaign, we want to show how Promova makes vocabulary building fun and tailored to personal needs and interests."
dc454738-bdd3-4382-b343-ab07f5285507,Jolly Phonics Lessons App,We're partnering with influencers to demonstrate how the interactive Jolly Phonics Lessons app can make phonics-based teaching fun and effective for reading and writing.,"Our campaign intends to work with influencers from the education and parenting space to showcase how Jolly Phonics Lessons app can make phonics-based reading and writing teaching not only effective but also fun. The app’s interactive tools, which include letter sound audios, animated letter formation, word banks, and flash cards, are designed to engage and enrich children’s learning experience."
bf4e7cca-4cb5-42eb-a62d-3b09254f5cad,Yubo: Make friends in your way,"To create ad video to promote the value of Yubo : ""Yubo is a platform that helps you make friend confidently. Believe in yourself when being friend with your tribe on Yubo"". The ultimate objective is to have user download the app ","Yubo is highlighting its socially responsible approach to networking, ensuring a safe and authentic space for users. With millions of users globally, Yubo helps people make genuine friends through chat and live conversations. In a world where social networking can often feel daunting, Yubo stands out as a beacon of authenticity and safety. We believe in being forever young, curious, and unapologetically ourselves. Yubo is more than just an app; it’s a community where you can express your true colors without being judged—no likes, no shares, no comparisons—and expand your mind through meaningful conversations with people from around the globe.

Why Yubo?

- Authentic and Inspiring: At Yubo, we don't shy away from speaking our minds. Our platform is all about showing our true colors and inspiring others to do the same.
- Safe and Secure: Yubo is dedicated to protecting our users’ values, ensuring a safe and respectful environment for everyone.
- Global Connections: Join live streams, participate in multiple conversations, and share your story with people worldwide. It’s all about connecting, learning, and growing together.
- Forever Young: We believe in staying curious, asking questions, and never losing that sense of wonder. Yubo is a space for young spirits to explore and adapt to new universes."
"842c3e0f-988b-4a06-a66a-492bf9910559",Benjamin app,"Elevate your gaming experience while earning real cash. Boost your income with over 1,000 games and daily bonuses. Earn more with Benjamin App!","The campaign promotes the Benjamin app, an avenue to earn real money just by playing mobile games. We aim to increase downloads of the app while vouching for its reliability and validity. Benjamin app turns your fun gaming time into earning time with a selection of over 1,000 games. Users are also entitled to daily bonuses thus boosting their earnings. Our message integrates trust, fun and the real deal of earning while gaming."
"768763bb-c203-4b07-ae1f-f50f38b94244",Piano,The Piano app offers an engaging and exciting platform to learn and play piano effortlessly. Practice on classics or popular hits and improve with various interactive modes.,"Whether you're a novice or a seasoned pianist, our Piano app is the perfect platform for you. Play piano easily with fun and learn your favorite songs faster than ever! Switch between various modes - Lesson mode for practice, Game mode to enjoy on your favorite tracks, and Orchestra mode for a realistic concert experience. Play classics like Beethoven or Mozart, or groove on popular hits by artists like Ed Sheeran, Sia, and more. The app offers a realistic experience to hone your rhythm skills. Dive into the immersive world of Piano and transform your learning experience."
fe3bed71-5f17-443b-baf5-41db7d95e60f,Assurance Auto Malus - Allianz,"Mettre en valeur l'assurance Auto Malus d'Allianz avec formules et options personnalisées en fonction des besoins du conducteur malussé, un devis rapide, gratuit et sans engagement, et une garantie d'assistance dépannage 0 km.","Le but est de mettre en avant l'assurance Auto Malus Allianz et d'inciter les utilisateurs à faire un devis sur le site Allianz. Voici les différents points à mettre en avant :

- Vous avez des difficultés à retrouver une Assurance Auto ? Allianz propose une offre complète pour les conducteurs malussés*. *Les malussés sont des conducteurs qui ont eu plusieurs sinistres et qui ont du mal à retrouver une assurance auto.
- Personnalisation : Soulignez la possibilité de personnaliser l'assurance en fonction des besoins spécifiques de chaque conducteur, ce qui peut aider à économiser de l'argent. Nous avons 3 formules (au tiers, intermédiaire et tous risques) avec des options qui permettent de répondre aux besoins de chaque conducteur. 
- Facilité d'utilisation : Mettez en avant la simplicité d'obtenir un devis assurance Auto Malus avec Allianz, en mettant l'accent sur la rapidité pour obtenir un devis gratuit et sans engagement.
- L'option assistance dépannage 0 km : Allianz organise votre dépannage sur place et le remorquage de votre véhicule même en bas de chez vous.
"
"8c01a265-5c49-445f-a40d-490cec288681",Weward,A mobile app that rewards users for walking. ,"WeWard is a mobile app that rewards users for walking. The more you walk the more you accumulate tokens (called the Wards) that you can redeem against rewards (from wiring a transfer on your bank account to making a donation to a charity or buying gifts). Our goal is to fight sedentary lifestyle by making walking a more rewarding part of our lives, and it works: on average our users increase their walking habits by +24% and this behavioral change contributed to reducing CO2 emissions by 600k tons. We can walk our way to a better planet. Our redistributive model enables us to have a societal impact (we have given back 10M$ to users and 600K$ to charities). We are live in 7 European countries, have more than 20M users."
"130604b1-5a7e-45d4-b689-788dffb3d29f",SUSH APP,"Showcasing SUSH APP, the effortless way to order and enjoy sushi from top local spots. Join us in promoting a high-quality, quick, and convenient sushi delivery experience.","Our campaign aims to increase awareness and usage of the SUSH APP. Through engaging and eye-catching content, we will showcase not only the convenience and ease of ordering sushi through the app but also the wide variety of options available. Distinct highlights of our campaign will focus on the swift delivery time and the superior quality of sushi that users can enjoy right at home."
"5652e375-27f9-4288-9148-1e9a029c346b",Napper: Baby Sleep Tracker,"Join the parent tribe enjoying better sleep with Napper! Share your experience, show how it works and how it has made bedtime a breeze without a traditional sell.","Napper: Baby Sleep Tracker is more than just a tracker. It’s an innovative solution for new parents struggling to understand their baby’s sleep pattern. Come, share your experiences, how it has changed your days (and nights). No hard sell, just a gentle nod to a technology that's making parenting a little easier."
"67c29e04-2abb-4fe2-b3c1-e111541f75cc",Unlockt,"It is a safe and useful way to transfer media files (jpg, pdf, mp4…) and ensure you get paid for them ! The app allows you to send files and charge for their download","It is not a website with a subscription where your photos will be posted, the app only offers you to create secure paid links. When you send it to someone or share it in your instagram story nobody will be able to see the pic unless they pay the price you set up. "
aa6a3435-358b-411b-bbba-a4b1a1fbee5a,TikDown,"Promote TikDown, the go-to app for effortlessly downloading TikTok videos without watermarks, making content sharing a breeze.","This campaign aims to raise awareness and drive use of TikDown, an innovative tool that allows watermark-free TikTok video downloading. The campaign will emphasize the app's effectiveness, ease of use, and how it facilitates content sharing unlike any other on the market."
a0da1af2-a59d-481e-a6b6-6ab537c74d61,Bankin’,"Bankin' est une application de gestion d'argent qui vous aide à prendre le contrôle de vos finances. Avec plus de 6 millions d'utilisateurs, Bankin' est une application leader en France pour la gestion financière. ","Elle propose différentes fonctionnalités telles que la gestion de budget, la renégociation de factures, le mini-crédit, le cashback et les programmes d'épargne. L'application vous permet de catégoriser et d'analyser vos dépenses, de regrouper plusieurs cartes bancaires et même de gagner du cashback sur vos transactions avec plus de 500 partenaires."
"5a888a28-3f57-44e4-8e28-ca4805a77630",The Oregon Trail: Boom Town,"Please try to reproduce this kind of video using the provided script below: https://drive.google.com/file/d/18xaGWGdFAh-tADCt7EQGMCVIBumSZ77S/view?usp=sharing
","Please try to reproduce this kind of video using the provided script below: https://drive.google.com/file/d/18xaGWGdFAh-tADCt7EQGMCVIBumSZ77S/view?usp=sharing. Note that the reference video is 17s but we need a longer video (+30s).

Script

I'm going to show you the game I'm hooked on
This game is so nostalgic, it reminds me to old Oregon Trail...but this new game is called Oregon Trail Boom Town!
I had read about this game and I love games to build cities, farms, etc.
But downloading it I saw that it was much more than that.
Yes, it's free ;)
There are so many things to do, build, collect...is just a lot of fun!
In this game you can grow different foods, help your friends, provide the necessary and different items so that the cars can advance to Oregon...
Play mini-games to get money, barter (boats), feed the animals...as you progress you can get more incredible buildings, more land and build an incredible city to your liking.
I'm starting to build cool buildings and fances..:)
Let me show you my town!

Ops! I think someone needs help! 

Let me help her build a hospital and we continue:)

Ok, look now my corns, woods, and all the things i can plant..

Oh and look my animals, they are super happy!
I usually play it before going to sleep as a habit, it makes me disconnect and I prepare things for the next day to be able to pick them up, so for me it is very satisfying.
So I recommend it one hundred percent! Enjoy!"
b03c548c-9b86-4bdc-aae9-b545007118f0,Joko,"Dans cette campagne, vous allez vous adresser directement à la communauté TikTok pour vous aider à faire fonctionner cette vidéo.","Dans cette campagne, vous allez vous adresser directement à la communauté TikTok pour vous aider à faire fonctionner cette vidéo."
d46d90de-b956-4a88-8a69-0110081c4eb2,Clean Manager,"Embrace seamless iOS storage management with Clean Manager. Delete, compress, swipe, sort, block ads - all at your fingertips.","Easily remove unwanted similar pictures, live photos, videos and screenshots on your iPhone or iPad.


Cleaner:

Photo Cleaner:

- Search and delete similar images, screenshots, live photo pictures, gif animations


Video Cleaner:

- Remove large unwanted videos

- Search and remove similar videos



Compress:

- Compress big photo and video files as you want


Swipe:

- Clean up your gallery in a few easy swipes. You choose which photos to keep – an automatic cleaner can't do a better job than you!

- Swipe left, swipe right! Sorting photos has never been so easy

- Sort photos by month


Calendar:

- Remove spam invitations(ads) in Calendar


AdBlock:

- Smart adblocker in Safari


Widgets:

- Battery, Storage and Device info"
"46000baf-2fff-4df0-9084-c9a3fb896eb2",Blitz,Blitz is a unique mobile gaming app that combines the excitement of popular games with the thrill of real cash prizes. ,"Blitz is a unique mobile gaming app that combines the excitement of popular games with the thrill of real cash prizes. Users compete against real players in a fair, skill-based environment across various games like Bingo, Solitaire, Match3, and Ball Blast. In addition, players enjoy daily challenges, weekly contests, and multiplayer tournaments. With rewards, giveaways, and a leaderboard to climb, Blitz is more than just a gaming app; it's a competitive gaming community."
"9d375c71-a2a5-46b9-b431-66eaa1eb121c",Guitar Tuner,"Upgrade your music journey with the Guitar Tuner app. Tune your instruments easily, discover and play new chords, and enjoy learning games; all anytime, anywhere. No extra equipment necessary!","The Guitar Tuner is a revolutionary app designed to simplify and enhance your musical journey. It serves as your on-the-go, easy-to-use tuning system for your guitar, bass, and ukulele. Integrated with AI technology, Tuner provides chord generation for your favourite songs with a comprehensive library of over 2600 chords. The user-friendly design offers intuitive learning games and a metronome with multiple settings, taking your musical expression to the next level."
"6a5174c5-fd32-442e-ac0c-cec0650a0b8b",Automatic Coupon tester,Wanteeed automatically applies the best discounts for hundreds of online stores!,"Wanteeed is a game changer for online shopping, automatically applying the best discounts at hundreds of stores. Whether you are shopping for fashion, tech or homeware, Wanteeed operates in the background, testing and applying the best coupons without interrupting your activity. No more endless searches for elusive discounts or frustrations with expired codes. Just smooth, effortless shopping and maximum savings every time.

We want to make it the talk of the town, making sure everyone knows that Wanteeed isn't just an app; it's your ultimate shopping companion for awesome discounts, making online shopping an absolute blast ! 

Get ready to join the Wanteeed adventure and revamp the way you shop online !"
"96e93035-f904-4844-9747-cc7258aacf85",HiveNet,Boost awareness of HiveNet among Gen Z travelers. Drive sign-ups and conversions with a special discount. Make travel light and secure with digital storage.,"The HiveNet campaign aims to raise awareness of hiveDisk as an affordable, reliable cloud storage option, particularly among tech-savvy Gen Z travelers and parents. We seek to educate potential users about the benefits of securely storing travel-related documents and memories on the cloud. Aligning with these objectives, we aim to drive conversions and new user sign-ups through the use of a special discount code."
"34e08fd4-623f-4413-a1dd-00851c3a7e8f",Yubo: Find friends around you and meet irl,"Showcase the fun of Yubo, you can even find people around to make friends with and do multiple activities together ","Showcase the fun of Yubo, you can even find people around to make friends with and do multiple activities together "
cc5fdd76-4f5e-43c7-8463-3b5f69cfea73,Fashion Verse,"Unleash your creativity with FashionVerse, a digital fashion destination designed for creativity, community, and fun. Style stunning scenes with latest fashion trends.","Join us on FashionVerse, a digital fashion destination for everybody. FashionVerse is all about creativity, community and fun, offering a platform to style stunning scenes using the latest fashion trends and real-life brands we all adore. Unleash your creativity and join our thriving community. Don't just follow trends- set them on FashionVerse!"
"9e7799ff-e3c4-4f50-9246-90faebc0891b",Joko,"L'idée est de faire un spin-off de la vidéo toujours en vous l'appropriant bien sûr à votre sauce et avec un autre son 

https://www.tiktok.com/@lya.fts/video/7407871303983680801?_r=1&_t=8pfD7IEboyP",https://www.tiktok.com/@lya.fts/video/7407871303983680801?_r=1&_t=8pfD7IEboyP
a76144fb-3aa7-423e-a924-51a3705b8a7d,Pocket Champs App,"Pocket Champs is an engaging multiplayer idle game that centers around strategic training in running, flying, or climbing to prepare your Champ for global competition. ","Pocket Champs is an engaging multiplayer idle game that centers around strategic training in running, flying, or climbing to prepare your Champ for global competition. The objective is to outperform other players and claim the crown. Players can enhance their Champs' performance by choosing the right gadgets, such as running shoes, fins, or a pick, each providing a unique advantage in the race. Legendary gadgets like the Eagle or the Cheetah can be unlocked through daily chest openings.
The game offers time-limited events featuring intense races against numerous opponents, adding an element of excitement. While striving for first place, players must navigate challenges and unexpected dangers that can disrupt their race strategy. Pocket Champs combines skillful planning with unpredictable obstacles, creating a dynamic and entertaining gaming experience .
"
